정류소아이디,모바일아이디,정류소명,영문명,시도,구군,동,경도,위도,경유노선수,경유노선
7361000117,10117,복성리,Bokseong-ri,대구광역시,군위군,소보면,128.474012,36.297602,1,군위3
7361000118,10118,사리1리,Sa-ri1ri,대구광역시,군위군,소보면,128.4693,36.312423,1,군위3
7361000119,10119,보현1리,bohyeon1ri,대구광역시,군위군,소보면,128.457973,36.303595,1,군위3
7361000120,10120,보현1리,bohyeon1ri,대구광역시,군위군,소보면,128.457975,36.303702,0,
7361000122,10122,내의1리,naeui1ri,대구광역시,군위군,소보면,128.491193,36.279465,1,군위4
7361000125,10125,도산2리,Dosan2ri,대구광역시,군위군,소보면,128.438707,36.24463,0,
7361000126,10126,신계리,Singye-ri,대구광역시,군위군,소보면,128.48359,36.243433,1,군위4
7361000127,10127,서경리,Seogyeong-ri,대구광역시,군위군,소보면,128.492428,36.234048,1,군위4
7361000128,10128,서경리,Seogyeong-ri,대구광역시,군위군,소보면,128.492295,36.234047,1,군위4
7361000344,10344,달산2리-법주,dalsan2ri-beopju,대구광역시,군위군,소보면,128.451875,36.258752,1,군위4
7361000345,10345,달산1리,dalsan1ri,대구광역시,군위군,소보면,128.4639,36.263878,1,군위4
7361000346,10346,소보정류장,Sobo Terminal,대구광역시,군위군,소보면,128.47733,36.255685,2,군위3+군위4
7361000347,10347,신계리(소보정류장방면),Singye-ri(sobojeongnyujang),대구광역시,군위군,소보면,128.483492,36.243645,1,군위4
7361000353,10353,도산1리,Dosan1ri,대구광역시,군위군,소보면,128.45995,36.238035,0,
7361000354,10354,군위농협 소보지점,Gunwi Nonghyup Sobo Branch,대구광역시,군위군,소보면,128.477352,36.255577,2,군위3+군위4
7361000355,10355,달산1리,dalsan1ri,대구광역시,군위군,소보면,128.463803,36.263953,1,군위4
7361000358,10358,신계리(도산리우무실방면),Singye-ri-(dosalliumusil),대구광역시,군위군,소보면,128.483242,36.243427,1,군위4
7361000361,10361,칠풍입구(도산리우무실방면),chilpungipgu(dosalliumusil),대구광역시,군위군,소보면,128.451525,36.23546,0,
7361000384,10384,평호리-낫거리,Pyeongho-ri,대구광역시,군위군,소보면,128.49717,36.220212,1,군위4
7361000385,10385,서경리,Seogyeong-ri,대구광역시,군위군,소보면,128.49003,36.236177,1,군위4
7361000386,10386,서경리,Seogyeong-ri,대구광역시,군위군,소보면,128.48995,36.236087,1,군위4
7361000387,10387,도산리,Dosan-ri,대구광역시,군위군,소보면,128.46854,36.2382,0,
7361000388,10388,도산리,Dosan-ri,대구광역시,군위군,소보면,128.468528,36.238092,0,
7361000389,10389,도산1리,Dosan1ri,대구광역시,군위군,소보면,128.459962,36.238143,0,
7361000390,10390,도산2리,Dosan2ri,대구광역시,군위군,소보면,128.451407,36.235517,0,
7361000392,10392,송원리,Songwon-ri,대구광역시,군위군,소보면,128.485018,36.258285,1,군위3
7361000394,10394,달산2리,dalsan2ri,대구광역시,군위군,소보면,128.454988,36.258642,1,군위4
7361000395,10395,달산2리,dalsan2ri,대구광역시,군위군,소보면,128.45496,36.258747,1,군위4
7361000396,10396,달산3리-홈골,dalsan3ri-homgol,대구광역시,군위군,소보면,128.441938,36.261995,1,군위4
7361009500,,평호리마을회관,,대구광역시,군위군,소보면,128.488033,36.230565,1,군위4
7361000279,10279,산법리,Sanbeop-ri,대구광역시,군위군,소보면,128.51213,36.225395,0,
7361000292,10292,사리1리,Sa-ri1ri,대구광역시,군위군,소보면,128.469165,36.31242,0,
7361000294,10294,송원1,songwon1,대구광역시,군위군,소보면,128.480725,36.257397,2,군위3+군위4
7361000639,10639,보현2리,bohyeon2ri,대구광역시,군위군,소보면,128.430435,36.296413,1,군위3
7361000106,10106,송원1,songwon1,대구광역시,군위군,소보면,128.480865,36.257383,1,군위3
7361000291,10291,보현2리,bohyeon2ri,대구광역시,군위군,소보면,128.430383,36.296315,0,
7361000404,10404,사리1리-중산,Sa-ri1ri-jungsan,대구광역시,군위군,소보면,128.46761,36.307,1,군위3
7361000124,10124,도산리우무실(도산2리마을회관방면),,대구광역시,군위군,소보면,128.464108,36.238143,0,
7361009800,,도산1리마을회관,Dosan1ri Maeul Assembly Hall,대구광역시,군위군,소보면,128.464242,36.238923,1,군위4
7361000391,10391,송원리,Songwon-ri,대구광역시,군위군,소보면,128.484962,36.25836,2,군위3+군위4
7361000409,10409,내의1리,naeui1ri,대구광역시,군위군,소보면,128.483217,36.277302,1,군위4
7361000412,10412,내의3리,naeui3ri,대구광역시,군위군,소보면,128.497192,36.276377,1,군위4
7361000413,10413,봉황3리,bonghwang3ri,대구광역시,군위군,소보면,128.486807,36.268395,1,군위4
7361000103,10103,봉황1리,bonghwang1ri,대구광역시,군위군,소보면,128.49857,36.267905,1,군위3
7361000114,10114,위성3리,wiseong3ri,대구광역시,군위군,소보면,128.471965,36.285903,0,
7361000110,10110,달산2리-달산1리방면,dalsan2ri-dalsan1ribangmyeon,대구광역시,군위군,소보면,128.433953,36.265362,0,
7361000123,10123,도산리우무실(내의1리방면),dosalliumusil(naeui1ribangmyeon),대구광역시,군위군,소보면,128.464122,36.238057,0,
7361000278,10278,산법리,Sanbeop-ri,대구광역시,군위군,소보면,128.511998,36.225378,1,군위4
7361000356,10356,달산2리-법주,dalsan2ri-beopju,대구광역시,군위군,소보면,128.45193,36.25885,1,군위4
7361000393,10393,봉황3리,bonghwang3ri,대구광역시,군위군,소보면,128.492602,36.262903,2,군위3+군위4
7361000401,10401,위성리,wiseongni,대구광역시,군위군,소보면,128.468607,36.273273,1,군위3
7361000099,10099,봉소리,Bongso-ri,대구광역시,군위군,소보면,128.51778,36.267647,1,군위3
7361000100,10100,봉소리,Bongso-ri,대구광역시,군위군,소보면,128.517772,36.267763,1,군위3
7361000101,10101,봉황2리,bonghwang2ri,대구광역시,군위군,소보면,128.51053,36.273085,1,군위3
7361000102,10102,봉황2리,bonghwang2ri,대구광역시,군위군,소보면,128.510558,36.27319,1,군위3
7361000104,10104,봉황1리,bonghwang1ri,대구광역시,군위군,소보면,128.4985,36.267998,1,군위3
7361000105,10105,봉황3리,bonghwang3ri,대구광역시,군위군,소보면,128.492845,36.263018,1,군위3
7361000397,10397,달산3리-홈골,dalsan3ri-homgol,대구광역시,군위군,소보면,128.442027,36.262073,1,군위4
7361000398,10398,달산2리,dalsan2ri,대구광역시,군위군,소보면,128.45978,36.259267,1,군위4
7361000399,10399,달산2리,dalsan2ri,대구광역시,군위군,소보면,128.45976,36.259375,1,군위4
7361000400,10400,위성리,wiseongni,대구광역시,군위군,소보면,128.46871,36.273275,1,군위3
7361000402,10402,복성리,Bokseong-ri,대구광역시,군위군,소보면,128.471267,36.301055,1,군위3
7361000403,10403,복성리,Bokseong-ri,대구광역시,군위군,소보면,128.471367,36.301123,0,
7361000405,10405,사리1리-중산,Sa-ri1ri-jungsan,대구광역시,군위군,소보면,128.467733,36.307042,0,
7361000406,10406,사리2리,Sa-ri2ri,대구광역시,군위군,소보면,128.4599,36.318932,0,
7361000408,10408,위성2리,wiseong2ri,대구광역시,군위군,소보면,128.474702,36.270412,1,군위4
7361000107,10107,달산1리(군위농협옆방면),dalsan1ri(gunwinonghyeobyeop),대구광역시,군위군,소보면,128.468628,36.267077,1,군위4
7361000108,10108,달산1리,dalsan1ri,대구광역시,군위군,소보면,128.468488,36.2672,1,군위4
7361000109,10109,달산2리,dalsan2ri,대구광역시,군위군,소보면,128.43399,36.265465,1,군위4
7361000111,10111,위성4리,wiseong4ri,대구광역시,군위군,소보면,128.437992,36.285588,1,군위3
7361000112,10112,위성1리,wiseong1ri,대구광역시,군위군,소보면,128.464745,36.282515,1,군위3
7361000113,10113,위성1리,wiseong1ri,대구광역시,군위군,소보면,128.464875,36.2825,0,
7361000115,10115,위성3리,wiseong3ri,대구광역시,군위군,소보면,128.471842,36.285942,1,군위3
7361000553,10553,선곡2리,seongok2ri,대구광역시,군위군,우보면,128.67114,36.19872,1,군위9
7361000608,10608,달산2리-음지말,dalsan2ri-eumjimal,대구광역시,군위군,우보면,128.64436,36.16797,1,군위2
7361000484,10484,이화3리,Ihwa 3-ri,대구광역시,군위군,우보면,128.675905,36.183792,4,군위10+군위11+군위7+급행9-1
7361000241,10241,이화3리,ihwa3ri,대구광역시,군위군,우보면,128.68376,36.179552,3,군위10+군위11+군위7
7361000242,10242,이화3리,ihwa3ri,대구광역시,군위군,우보면,128.683648,36.179478,3,군위10+군위11+군위7
7361000483,10483,이화3리,Ihwa 3-ri,대구광역시,군위군,우보면,128.67575,36.183995,4,군위10+군위11+군위7+급행9-1
7361000549,10549,우보버스정류장,Ubo Bus Stop,대구광역시,군위군,우보면,128.664748,36.196223,6,군위10+군위11+군위2+군위7+군위9+급행9-1
7361000336,10336,봉산리,Bongsan-ri,대구광역시,군위군,우보면,128.635572,36.173647,1,군위2
7361000337,10337,달산2리,dalsan2ri,대구광역시,군위군,우보면,128.640577,36.170495,1,군위2
7361000338,10338,달산2리,dalsan2ri,대구광역시,군위군,우보면,128.640492,36.17041,1,군위2
7361000340,10340,달산리,Dalsan-ri,대구광역시,군위군,우보면,128.65789,36.149842,1,군위2
7361000651,10651,문덕리 입구,,대구광역시,군위군,우보면,128.692007,36.14242,1,군위9
7361000551,10551,이화2리,ihwa2ri,대구광역시,군위군,우보면,128.668357,36.197912,1,군위9
7361000318,10318,우보역,Ubo Station,대구광역시,군위군,우보면,128.669928,36.190492,4,군위10+군위11+군위7+군위9
7361000324,10324,나호1리,naho1ri,대구광역시,군위군,우보면,128.62955,36.185273,4,군위10+군위11+군위7+군위9
7361000325,10325,나호1리,naho1ri,대구광역시,군위군,우보면,128.629918,36.185148,5,군위10+군위11+군위2+군위7+군위9
7361000333,10333,봉산2리,Bongsan2ri,대구광역시,군위군,우보면,128.626207,36.17948,1,군위2
7361000334,10334,봉산2리,Bongsan2ri,대구광역시,군위군,우보면,128.6263,36.1794,1,군위2
7361000335,10335,봉산리,Bongsan-ri,대구광역시,군위군,우보면,128.635462,36.173585,1,군위2
7361000595,10595,나호리,Naho-ri,대구광역시,군위군,우보면,128.620777,36.185297,4,군위10+군위11+군위7+군위9
7361000597,10597,나호1리,naho1ri,대구광역시,군위군,우보면,128.629677,36.185013,1,군위2
7361000598,10598,이화리,Ihwa-ri,대구광역시,군위군,우보면,128.656837,36.194392,5,군위10+군위11+군위2+군위7+군위9
7361000600,10600,우보면사무소,ubomyeonsamuso,대구광역시,군위군,우보면,128.66171,36.194492,5,군위10+군위11+군위2+군위7+군위9
7361000602,10602,봉산2리,Bongsan2ri,대구광역시,군위군,우보면,128.614475,36.181537,1,군위2
7361000603,10603,봉산2리,Bongsan2ri,대구광역시,군위군,우보면,128.614473,36.181645,1,군위2
7361000607,10607,달산2리-음지말,dalsan2ri-eumjimal,대구광역시,군위군,우보면,128.64429,36.167877,1,군위2
7361000609,10609,달산,dalsan,대구광역시,군위군,우보면,128.647905,36.164642,1,군위2
7361000610,10610,달산,dalsan,대구광역시,군위군,우보면,128.648013,36.164703,1,군위2
7361000611,10611,달산-양산골,dalsan-yangsangol,대구광역시,군위군,우보면,128.651137,36.155772,1,군위2
7361000612,10612,달산-양산골,dalsan-yangsangol,대구광역시,군위군,우보면,128.65127,36.155775,1,군위2
7361000613,10613,달산1리,dalsan1ri,대구광역시,군위군,우보면,128.662987,36.137527,1,군위2
7361000614,10614,달산1리,dalsan1ri,대구광역시,군위군,우보면,128.662877,36.137463,1,군위2
7361000616,10616,달산1리,dalsan1ri,대구광역시,군위군,우보면,128.661737,36.131943,1,군위2
7361000641,10641,미성교,,대구광역시,군위군,우보면,128.672627,36.18307,1,군위9
7361000645,10645,미성2리,,대구광역시,군위군,우보면,128.674575,36.16542,1,군위9
7361000646,10646,옥전길 입구,,대구광역시,군위군,우보면,128.68131,36.158563,1,군위9
7361000647,10647,모산교,,대구광역시,군위군,우보면,128.683415,36.154037,1,군위9
7361000648,10648,모산리,,대구광역시,군위군,우보면,128.686228,36.149703,1,군위9
7361000649,10649,문덕교회,,대구광역시,군위군,우보면,128.687985,36.1474,1,군위9
7361000650,10650,문덕1리,,대구광역시,군위군,우보면,128.69042,36.14533,1,군위9
7361000658,10658,문덕리 입구,,대구광역시,군위군,우보면,128.69206,36.14242,1,군위9
7361000659,10659,문덕1리,,대구광역시,군위군,우보면,128.690488,36.145332,1,군위9
7361000660,10660,문덕교회,,대구광역시,군위군,우보면,128.688027,36.147442,1,군위9
7361000661,10661,모산리,,대구광역시,군위군,우보면,128.686287,36.149727,1,군위9
7361000662,10662,모산교,,대구광역시,군위군,우보면,128.683513,36.154015,1,군위9
7361000663,10663,옥전길 입구,,대구광역시,군위군,우보면,128.681357,36.158602,1,군위9
7361000664,10664,미성2리,,대구광역시,군위군,우보면,128.674635,36.165452,1,군위9
7361000665,10665,미성2리 노인정,,대구광역시,군위군,우보면,128.67185,36.172255,1,군위9
7361000666,10666,미성1리,,대구광역시,군위군,우보면,128.671147,36.17557,1,군위9
7361000667,10667,미성1리 입구,,대구광역시,군위군,우보면,128.670798,36.17837,1,군위9
7361000668,10668,미성교,,대구광역시,군위군,우보면,128.672752,36.183058,1,군위9
7361000322,10322,나호3리,naho3ri,대구광역시,군위군,우보면,128.634103,36.184288,5,군위10+군위11+군위2+군위7+군위9
7361000468,10468,화전리,Hwajeon-ri,대구광역시,군위군,우보면,128.697278,36.133367,2,군위11+군위9
7361000599,10599,이화리,Ihwa-ri,대구광역시,군위군,우보면,128.656847,36.194283,5,군위10+군위11+군위2+군위7+군위9
7361000643,10643,미성1리,,대구광역시,군위군,우보면,128.671023,36.175547,1,군위9
7361000320,10320,나호2리,naho2ri,대구광역시,군위군,우보면,128.647693,36.189203,5,군위10+군위11+군위2+군위7+군위9
7361000545,10545,이화,ihwa,대구광역시,군위군,우보면,128.673082,36.186428,4,군위10+군위11+군위7+군위9
7361000546,10546,이화,ihwa,대구광역시,군위군,우보면,128.67319,36.186492,4,군위10+군위11+군위7+군위9
7361000548,10548,우보,ubo,대구광역시,군위군,우보면,128.6651,36.194627,4,군위10+군위11+군위7+군위9
7361000550,10550,이화2리,ihwa2ri,대구광역시,군위군,우보면,128.668292,36.198007,1,군위9
7361000552,10552,선곡2리,seongok2ri,대구광역시,군위군,우보면,128.671283,36.198737,1,군위9
7361000321,10321,나호2리,naho2ri,대구광역시,군위군,우보면,128.64761,36.189287,5,군위10+군위11+군위2+군위7+군위9
7361000339,10339,달산리,Dalsan-ri,대구광역시,군위군,우보면,128.657837,36.149742,1,군위2
7361000547,10547,우보,ubo,대구광역시,군위군,우보면,128.664988,36.194565,4,군위10+군위11+군위7+군위9
7361000615,10615,달산1리,dalsan1ri,대구광역시,군위군,우보면,128.66165,36.132028,1,군위2
7361000644,10644,미성2리 노인정,,대구광역시,군위군,우보면,128.671753,36.17223,1,군위9
7361000596,10596,나호리,Naho-ri,대구광역시,군위군,우보면,128.620777,36.185185,4,군위10+군위11+군위7+군위9
7361000601,10601,우보면사무소,ubomyeonsamuso,대구광역시,군위군,우보면,128.66173,36.194385,5,군위10+군위11+군위2+군위7+군위9
7361000642,10642,미성1리 입구,,대구광역시,군위군,우보면,128.670702,36.178363,1,군위9
7361000323,10323,나호3리,naho3ri,대구광역시,군위군,우보면,128.634095,36.18418,5,군위10+군위11+군위2+군위7+군위9
7361000319,10319,우보역,Ubo Station,대구광역시,군위군,우보면,128.669855,36.1904,4,군위10+군위11+군위7+군위9
7361000494,10494,의흥면 행정복지센터,Uiheung-myeon Community Service Center,대구광역시,군위군,의흥면,128.714878,36.17546,4,군위10+군위11+군위7+급행9-1
7361000240,10240,수서,Suseo,대구광역시,군위군,의흥면,128.69361,36.179482,3,군위10+군위11+군위7
